date,ndvi_mean_wt,ndvi_mean_it,site
2019-06-26,0.7137199259560764,0.6919807639512341,WT4
2019-06-26,0.7137199259560764,0.6945730104663493,WT4
2019-07-08,0.7142657955724533,0.6986459216236212,WT4
2019-07-08,0.7142657955724533,0.7041019587396349,WT4
2019-07-08,0.7196017229264672,0.6986459216236212,WT4
2019-07-08,0.7196017229264672,0.7041019587396349,WT4
2019-07-10,0.7170410814073888,0.6990336612356592,WT4
2019-07-10,0.7170410814073888,0.7025681985596041,WT4
2019-07-10,0.7208687052593336,0.6990336612356592,WT4
2019-07-10,0.7208687052593336,0.7025681985596041,WT4
2019-07-11,0.6888302159790609,0.6736959419356197,WT4
2019-07-11,0.6888302159790609,0.6737618859818612,WT4
2019-07-11,0.6886895799217326,0.6736959419356197,WT4
2019-07-11,0.6886895799217326,0.6737618859818612,WT4
2019-07-23,0.5673354815009924,0.5233686607549859,WT4
2019-08-05,0.7156765248621938,0.7026310363201786,WT4
2019-08-07,0.7041180430967244,0.6991840674375834,WT4
2019-08-07,0.7041180430967244,0.7062297543949301,WT4
2019-08-07,0.7111171753876242,0.6991840674375834,WT4
2019-08-07,0.7111171753876242,0.7062297543949301,WT4
2019-08-30,0.5967409603420911,0.6000169373344254,WT4
2019-08-30,0.5967409603420911,0.5983152758218373,WT4
2019-08-30,0.5949098069872559,0.6000169373344254,WT4
2019-08-30,0.5949098069872559,0.5983152758218373,WT4
2020-06-02,0.5488235225666346,0.5531576819989943,WT4
2020-06-02,0.5488235225666346,0.5533472145403086,WT4
2020-06-02,0.5490514921397847,0.5531576819989943,WT4
2020-06-02,0.5490514921397847,0.5533472145403086,WT4
2020-06-20,0.577880221557388,0.56021158655948,WT4
2020-07-07,0.7155590528607938,0.6945160440509592,WT4
2020-07-07,0.7155590528607938,0.6969830082899676,WT4
2020-07-07,0.7183273748323791,0.6945160440509592,WT4
2020-07-07,0.7183273748323791,0.6969830082899676,WT4
2020-07-15,0.6201653267253884,0.6090525956664896,WT4
2020-07-15,0.6201653267253884,0.610167336182106,WT4
2020-07-15,0.6216021465811463,0.6090525956664896,WT4
2020-07-15,0.6216021465811463,0.610167336182106,WT4
2020-08-04,0.7084943888010353,0.7003937799578891,WT4
2020-08-06,0.6578611956786404,0.64148979851775,WT4
2020-08-21,0.582743134928374,0.5869531940726833,WT4
2020-08-21,0.582743134928374,0.5867608316117099,WT4
2020-08-21,0.5822955489594518,0.5869531940726833,WT4
2020-08-21,0.5822955489594518,0.5867608316117099,WT4
2021-06-05,0.4384939692133726,0.4721338044338645,WT4
2021-06-05,0.4384939692133726,0.4730166673530898,WT4
2021-06-05,0.4369488100097199,0.4721338044338645,WT4
2021-06-05,0.4369488100097199,0.4730166673530898,WT4
2021-07-12,0.724804313188576,0.6942749730907081,WT4
2021-07-12,0.724804313188576,0.6964245481335624,WT4
2021-07-12,0.7271068060581443,0.6942749730907081,WT4
2021-07-12,0.7271068060581443,0.6964245481335624,WT4
2021-07-15,0.7394475260545349,0.7178882655946963,WT4
2021-07-15,0.7394475260545349,0.7069765006740748,WT4
2021-07-15,0.7281903976912699,0.7178882655946963,WT4
2021-07-15,0.7281903976912699,0.7069765006740748,WT4
2021-07-19,0.7333431003635655,0.7222559725241041,WT4
2021-07-19,0.7333431003635655,0.7227278852908137,WT4
2021-07-19,0.7338511263086295,0.7222559725241041,WT4
2021-07-19,0.7338511263086295,0.7227278852908137,WT4
2021-07-20,0.7436960619294904,0.7322223266604889,WT4
2021-07-20,0.7436960619294904,0.7305585429715624,WT4
2021-07-20,0.7416722503452444,0.7322223266604889,WT4
2021-07-20,0.7416722503452444,0.7305585429715624,WT4
2021-08-04,0.7680998592114975,0.746143691258718,WT4
2021-08-04,0.7680998592114975,0.7457463727128535,WT4
2021-08-04,0.767692927085175,0.746143691258718,WT4
2021-08-04,0.767692927085175,0.7457463727128535,WT4
2022-06-04,0.5230669338459033,0.5221209318669487,WT4
2022-06-04,0.5230669338459033,0.5198641265142063,WT4
2022-06-04,0.5205696810320511,0.5221209318669487,WT4
2022-06-04,0.5205696810320511,0.5198641265142063,WT4
2022-06-05,0.5296652247088954,0.5316000773968438,WT4
2022-06-19,0.5911817602628764,0.5857418400979151,WT4
2022-06-20,0.5920628275892938,0.5835611792177927,WT4
2022-06-20,0.5920628275892938,0.5851434959431169,WT4
2022-06-20,0.593522955324632,0.5835611792177927,WT4
2022-06-20,0.593522955324632,0.5851434959431169,WT4
2022-07-09,0.6646974535607718,0.6385376024854559,WT4
2022-07-09,0.6646974535607718,0.6318585909592619,WT4
2022-07-09,0.6576006768461379,0.6385376024854559,WT4
2022-07-09,0.6576006768461379,0.6318585909592619,WT4
2022-07-10,0.5830860928990321,0.5616926054439881,WT4
2022-07-20,0.729341191856354,0.7085086787103279,WT4
2022-07-20,0.729341191856354,0.7097792955317491,WT4
2022-07-20,0.7308004295364375,0.7085086787103279,WT4
2022-07-20,0.7308004295364375,0.7097792955317491,WT4
2022-08-03,0.7334631037254666,0.6963850079411473,WT4
2022-08-03,0.7334631037254666,0.6987738404559477,WT4
2022-08-03,0.7363483394954956,0.6963850079411473,WT4
2022-08-03,0.7363483394954956,0.6987738404559477,WT4
2023-08-04,0.7494873015954558,0.7286663036381585,WT4
2023-08-04,0.7494873015954558,0.7332880605191741,WT4
2023-08-04,0.7544559055006504,0.7286663036381585,WT4
2023-08-04,0.7544559055006504,0.7332880605191741,WT4
2024-06-08,0.5101798708280924,0.5174227448216518,WT4
